ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
14560
ITEM: BOX BOUNDS pp pp pp
-50 50
-50 50
-0.491592 428.973
ITEM: ATOMS id type xu yu zu
 1 1 13.9955 1.69936 13.5682
 2 1 13.7661 3.04219 13.175
 3 1 13.5096 4.03134 14.1582
 4 1 13.0575 5.31639 13.7649
 5 1 12.6381 6.24824 14.7481
 6 1 11.976 7.43882 14.3548
 7 1 14.0612 1.02121 11.2085
 8 1 13.897 2.37354 10.8153
 9 1 13.6886 3.37394 11.7985
 10 1 13.2991 4.67933 11.4052
 11 1 12.9252 5.63035 12.3884
 12 1 12.3214 6.85153 11.9951
 13 1 11.7928 7.72603 12.9783
 14 1 10.9921 8.82813 12.585
 15 1 10.3237 9.60115 13.5682
 16 1 9.34889 10.5527 13.175
 17 1 8.55995 11.2022 14.1582
 18 1 7.43882 11.976 13.7649
 19 1 6.5518 12.4834 14.7481
 20 1 5.31639 13.0575 14.3548
 21 1 14.0942 0.340667 8.84886
 22 1 13.9955 1.69936 8.45557
 23 1 13.8356 2.70866 9.43878
 24 1 13.5096 4.03134 9.0455
 25 1 13.1821 4.99932 10.0287
 26 1 12.6381 6.24824 9.63542
 27 1 12.1523 7.14726 10.6186
 28 1 11.4057 8.28676 10.2253
 29 1 10.7755 9.09116 11.2085
 30 1 9.84781 10.0887 10.8153
 31 1 9.09116 10.7755 11.7985
 32 1 8.00873 11.6027 11.4052
 33 1 7.14726 12.1523 12.3884
 34 1 5.94103 12.7854 11.9951
 35 1 4.99932 13.1821 12.9783
 36 1 3.70372 13.6031 12.585
 37 1 2.70866 13.8356 13.5682
 38 1 1.36068 14.0325 13.175
 39 1 0.340667 14.0942 14.1582
 40 1 -1.02121 14.0612 13.7649
 41 1 -2.03705 13.9503 14.7481
 42 1 -3.37394 13.6886 14.3548
 43 1 13.9503 2.03705 7.07908
 44 1 13.6886 3.37394 6.6858
 45 1 13.4083 4.35661 7.66901
 46 1 12.9252 5.63035 7.27572
 47 1 12.4834 6.5518 8.25893
 48 1 11.7928 7.72603 7.86565
 49 1 11.2022 8.55995 8.84886
 50 1 10.3237 9.60115 8.45557
 51 1 9.60115 10.3237 9.43878
 52 1 8.55995 11.2022 9.0455
 53 1 7.72603 11.7928 10.0287
 54 1 6.5518 12.4834 9.63542
 55 1 5.63035 12.9252 10.6186
 56 1 4.35661 13.4083 10.2253
 57 1 3.37394 13.6886 11.2085
 58 1 2.03705 13.9503 10.8153
 59 1 1.02121 14.0612 11.7985
 60 1 -0.340667 14.0942 11.4052
 61 1 -1.36068 14.0325 12.3884
 62 1 -2.70866 13.8356 11.9951
 63 1 -3.70372 13.6031 12.9783
 64 1 -4.99932 13.1821 12.585
 65 1 -5.94103 12.7854 13.5682
 66 1 -7.14726 12.1523 13.175
 67 1 -8.00873 11.6027 14.1582
 68 1 -9.09116 10.7755 13.7649
 69 1 -9.84781 10.0887 14.7481
 70 1 -10.7755 9.09116 14.3548
 71 1 14.0325 1.36068 4.71939
 72 1 13.8356 2.70866 4.32611
 73 1 13.6031 3.70372 5.30931
 74 1 13.1821 4.99932 4.91603
 75 1 12.7854 5.94103 5.89924
 76 1 12.1523 7.14726 5.50595
 77 1 11.6027 8.00873 6.48916
 78 1 10.7755 9.09116 6.09588
 79 1 10.0887 9.84781 7.07908
 80 1 9.09116 10.7755 6.6858
 81 1 8.28676 11.4057 7.66901
 82 1 7.14726 12.1523 7.27572
 83 1 6.24824 12.6381 8.25893
 84 1 4.99932 13.1821 7.86565
 85 1 4.03134 13.5096 8.84886
 86 1 2.70866 13.8356 8.45557
 87 1 1.69936 13.9955 9.43878
 88 1 0.340667 14.0942 9.0455
 89 1 -0.681135 14.0818 10.0287
